2023-09-21 17:32:44,222 INFO  Logger.cs: 70 - 
2023-09-21 17:42:41,092 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motors-2
2023-09-21 17:42:41,092 INFO  ExportHelperExtension.cs: 1136 - Found 70 in motors-2
2023-09-21 17:42:41,093 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motors-2
2023-09-21 17:42:41,093 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motors-4
2023-09-21 17:42:41,093 INFO  ExportHelperExtension.cs: 1136 - Found 70 in motors-4
2023-09-21 17:42:41,094 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motors-4
2023-09-21 17:42:41,094 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body_connector-2
2023-09-21 17:42:41,094 INFO  ExportHelperExtension.cs: 1136 - Found 33 in body_connector-2
2023-09-21 17:42:41,095 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body_connector-2
2023-09-21 17:42:41,095 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body_connector-3
2023-09-21 17:42:41,096 INFO  ExportHelperExtension.cs: 1136 - Found 33 in body_connector-3
2023-09-21 17:42:41,096 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body_connector-3
2023-09-21 17:42:41,096 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motors-1
2023-09-21 17:42:41,097 INFO  ExportHelperExtension.cs: 1136 - Found 70 in motors-1
2023-09-21 17:42:41,097 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motors-1
2023-09-21 17:42:41,098 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tail-1
2023-09-21 17:42:41,098 INFO  ExportHelperExtension.cs: 1136 - Found 30 in tail-1
2023-09-21 17:42:41,098 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tail-1
2023-09-21 17:42:41,099 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motors-5
2023-09-21 17:42:41,099 INFO  ExportHelperExtension.cs: 1136 - Found 70 in motors-5
2023-09-21 17:42:41,100 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motors-5
2023-09-21 17:42:41,100 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body_connector-4
2023-09-21 17:42:41,100 INFO  ExportHelperExtension.cs: 1136 - Found 33 in body_connector-4
2023-09-21 17:42:41,101 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body_connector-4
2023-09-21 17:42:41,101 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from motors-3
2023-09-21 17:42:41,101 INFO  ExportHelperExtension.cs: 1136 - Found 70 in motors-3
2023-09-21 17:42:41,102 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in motors-3
2023-09-21 17:42:41,102 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from body_connector-1
2023-09-21 17:42:41,102 INFO  ExportHelperExtension.cs: 1136 - Found 33 in body_connector-1
2023-09-21 17:42:41,103 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in body_connector-1
2023-09-21 17:42:41,462 INFO  SwAddin.cs: 339 - Loading config tree
2023-09-21 17:42:41,465 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-09-21 17:42:41,468 INFO  SwAddin.cs: 344 - Showing property manager
2023-09-21 17:43:03,202 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:43:54,118 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:43:56,653 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:44:23,579 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:44:44,098 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:45:24,011 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:45:57,153 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:47:10,821 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:48:06,542 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:48:14,607 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:48:35,718 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:49:49,562 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:49:52,838 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:50:23,307 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:50:52,804 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:51:11,888 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:51:25,112 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:52:05,241 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:52:15,453 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-09-21 17:53:15,457 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-09-21 17:53:16,723 INFO  ExportHelperExtension.cs: 347 - Creating joint Motor 1
2023-09-21 17:53:16,728 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Head
2023-09-21 17:53:16,728 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:16,848 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:16,849 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:16,849 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:16,849 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:16,864 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:17,666 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Head to child Motor 1 failed
2023-09-21 17:53:18,257 INFO  ExportHelperExtension.cs: 347 - Creating joint Connector 1
2023-09-21 17:53:18,257 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Motor 1
2023-09-21 17:53:18,257 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-09-21 17:53:18,258 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:18,379 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:18,379 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:18,379 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:18,380 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:18,380 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-09-21 17:53:18,380 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:19,245 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Motor 1 to child Connector 1 failed
2023-09-21 17:53:19,251 INFO  ExportHelperExtension.cs: 347 - Creating joint Motor 2
2023-09-21 17:53:19,251 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Connector 1
2023-09-21 17:53:19,251 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-09-21 17:53:19,252 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-09-21 17:53:19,252 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:19,383 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:19,383 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:19,384 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:19,384 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:19,384 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-09-21 17:53:19,384 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-09-21 17:53:19,385 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:20,204 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Connector 1 to child Motor 2 failed
2023-09-21 17:53:20,781 INFO  ExportHelperExtension.cs: 347 - Creating joint Connector 2
2023-09-21 17:53:20,782 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Motor 2
2023-09-21 17:53:20,782 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-09-21 17:53:20,782 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-09-21 17:53:20,783 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-09-21 17:53:20,783 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:20,933 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:20,934 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:20,934 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:20,935 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:20,935 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-09-21 17:53:20,935 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-09-21 17:53:20,935 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-09-21 17:53:20,936 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:21,746 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Motor 2 to child Connector 2 failed
2023-09-21 17:53:21,751 INFO  ExportHelperExtension.cs: 347 - Creating joint Motor 3
2023-09-21 17:53:21,751 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Connector 2
2023-09-21 17:53:21,751 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2023-09-21 17:53:21,751 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-09-21 17:53:21,752 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-09-21 17:53:21,752 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-09-21 17:53:21,752 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:21,895 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:21,895 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:21,896 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:21,896 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:21,896 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 40
2023-09-21 17:53:21,896 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-09-21 17:53:21,897 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-09-21 17:53:21,897 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-09-21 17:53:21,897 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:22,743 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Connector 2 to child Motor 3 failed
2023-09-21 17:53:23,308 INFO  ExportHelperExtension.cs: 347 - Creating joint Connector 3
2023-09-21 17:53:23,308 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Motor 3
2023-09-21 17:53:23,308 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2023-09-21 17:53:23,309 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2023-09-21 17:53:23,309 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-09-21 17:53:23,309 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-09-21 17:53:23,309 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-09-21 17:53:23,310 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:23,466 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:23,467 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:23,467 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:23,467 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:23,468 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2023-09-21 17:53:23,468 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 40
2023-09-21 17:53:23,468 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-09-21 17:53:23,468 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-09-21 17:53:23,469 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-09-21 17:53:23,469 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:24,341 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Motor 3 to child Connector 3 failed
2023-09-21 17:53:24,346 INFO  ExportHelperExtension.cs: 347 - Creating joint Motor 4
2023-09-21 17:53:24,346 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Connector 3
2023-09-21 17:53:24,346 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2023-09-21 17:53:24,346 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2023-09-21 17:53:24,347 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2023-09-21 17:53:24,347 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-09-21 17:53:24,347 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-09-21 17:53:24,348 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-09-21 17:53:24,348 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:24,511 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:24,512 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:24,512 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:24,512 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:24,513 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2023-09-21 17:53:24,513 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2023-09-21 17:53:24,513 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 40
2023-09-21 17:53:24,513 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-09-21 17:53:24,514 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-09-21 17:53:24,514 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-09-21 17:53:24,514 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:25,371 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Connector 3 to child Motor 4 failed
2023-09-21 17:53:25,938 INFO  ExportHelperExtension.cs: 347 - Creating joint Connector 4
2023-09-21 17:53:25,938 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Motor 4
2023-09-21 17:53:25,938 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2023-09-21 17:53:25,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2023-09-21 17:53:25,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2023-09-21 17:53:25,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2023-09-21 17:53:25,939 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-09-21 17:53:25,940 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-09-21 17:53:25,940 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-09-21 17:53:25,940 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:26,125 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:26,125 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:26,126 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:26,126 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:26,126 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 56
2023-09-21 17:53:26,127 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2023-09-21 17:53:26,127 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2023-09-21 17:53:26,127 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 40
2023-09-21 17:53:26,127 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-09-21 17:53:26,128 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-09-21 17:53:26,128 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-09-21 17:53:26,128 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:27,110 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Motor 4 to child Connector 4 failed
2023-09-21 17:53:27,114 INFO  ExportHelperExtension.cs: 347 - Creating joint Motor 5
2023-09-21 17:53:27,115 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Connector 4
2023-09-21 17:53:27,115 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2023-09-21 17:53:27,115 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2023-09-21 17:53:27,116 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
2023-09-21 17:53:27,116 INFO  ExportHelperExtension.cs: 1402 - Fixing 46
2023-09-21 17:53:27,116 INFO  ExportHelperExtension.cs: 1402 - Fixing 40
2023-09-21 17:53:27,117 INFO  ExportHelperExtension.cs: 1402 - Fixing 34
2023-09-21 17:53:27,117 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2023-09-21 17:53:27,117 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2023-09-21 17:53:27,117 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2023-09-21 17:53:27,320 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-09-21 17:53:27,320 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-09-21 17:53:27,321 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-09-21 17:53:27,321 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-09-21 17:53:27,425 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 61
2023-09-21 17:53:27,426 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 56
2023-09-21 17:53:27,427 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 51
2023-09-21 17:53:27,428 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 46
2023-09-21 17:53:27,429 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 40
2023-09-21 17:53:27,430 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 34
2023-09-21 17:53:27,431 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2023-09-21 17:53:27,432 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2023-09-21 17:53:27,432 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2023-09-21 17:53:28,383 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Connector 4 to child Motor 5 failed
2023-09-21 17:53:28,951 INFO  ExportHelperExtension.cs: 347 - Creating joint Tail
2023-09-21 17:53:28,952 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Motor 5
2023-09-21 17:53:28,952 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2023-09-21 17:53:28,952 INFO  ExportHelperExtension.cs: 1402 - Fixing 61
2023-09-21 17:53:28,953 INFO  ExportHelperExtension.cs: 1402 - Fixing 56
2023-09-21 17:53:28,953 INFO  ExportHelperExtension.cs: 1402 - Fixing 51
